date,equal_weight_available,lagged_tvl_weighted,capped_lagged_tvl_weighted,category_balanced,retrospective_common_history,forward_7d_equal_weight_available,label_7d_equal_weight_available,forward_7d_lagged_tvl_weighted,label_7d_lagged_tvl_weighted,forward_7d_capped_lagged_tvl_weighted,label_7d_capped_lagged_tvl_weighted,forward_7d_category_balanced,label_7d_category_balanced,forward_7d_retrospective_common_history,label_7d_retrospective_common_history
2025-12-28,0.0051884680691619,0.006155371373151953,0.0054209630221637925,0.005817014808587094,0.005658324058992034,0.04287103537620801,0.0,0.05486478912208151,0.0,0.051226992844653874,0.0,0.0442472053426262,0.0,0.040574177160901545,0.0
2025-12-29,-0.0002024991379819377,0.0012060996910591884,-9.312085452740395e-05,-0.0021422302476043703,-0.0017744242399646837,0.047428935235301374,0.0,0.05740925612114993,0.0,0.054800351078111625,0.0,0.05039999747558303,0.0,0.04721934497492398,0.0
2025-12-30,-0.015482445811055576,-0.017785472490942634,-0.018342898619686625,-0.015352374697659628,-0.015568483369894583,0.08324779263392716,0.0,0.0945394060100801,0.0,0.09453530913681063,0.0,0.08465909751555634,0.0,0.07928781504919237,0.0
2025-12-31,0.0026362252226992252,0.0005329118757018236,0.0018711063162081976,0.002095471785031627,2.8457286856133426e-05,0.0873081189794868,0.0,0.10390093402043866,0.0,0.10069116736442048,0.0,0.09030911345273077,0.0,0.08601415401131489,0.0
2026-01-01,0.006024557341230688,0.012120865317628658,0.011627194016143011,0.003655033862060209,0.0012208514266672163,0.06358259038111516,0.0,0.06503507941310613,0.0,0.06768800596010041,0.0,0.06975715232625487,0.0,0.0669029643910511,0.0
2026-01-02,0.009396427309078963,0.014736180208494268,0.011859760384374288,0.010033143135798377,0.011536199794537733,0.04347548435072314,0.0,0.02855506445730661,0.0,0.039745441180350526,0.0,0.050492236550115664,0.0,0.04392575434785695,0.0
2026-01-03,0.026869610934218576,0.025004502847206705,0.02834620411071706,0.034357732299241876,0.030621880788694877,0.01205260300702302,0.0,-0.00010060525565938746,0.0,0.006866131087103822,0.0,0.007087712329822846,0.0,0.0042082822728894635,0.0
2026-01-04,0.013629159518018076,0.019049701672933503,0.01595874749142535,0.011600429205758118,0.01450969547400485,0.006393209357308233,0.0,-0.007573610075698909,0.0,0.002551060302171799,0.0,0.006154280058206056,0.0,0.0016574089698582137,0.0
2026-01-05,0.004355400721111425,0.003750566690127604,0.003480237378930341,0.004010561885352457,0.00487074357405775,0.008882578784016963,0.0,-0.00240814482347897,0.0,0.007530801888812048,0.0,0.009033014301023275,0.0,0.0026260227889653475,0.0
2026-01-06,0.020336411587570213,0.019344677397987543,0.021392059439012373,0.018906725342313677,0.0164999867043738,-0.019561350927288952,0.0,-0.03802738379352573,0.0,-0.026578047520075122,0.0,-0.017667906674823174,0.0,-0.02281648991008671,0.0
2026-01-07,0.006696551568258862,0.009894439886060384,0.008026964543818061,0.007745487722206051,0.00675479624897865,0.022821926166586404,0.0,0.020568363564524433,0.0,0.024748730061103313,0.0,0.020698030475745727,0.0,0.01749322348268325,0.0
2026-01-08,-0.017700971257140936,-0.02674498928970388,-0.021375967388177056,-0.016896927264415676,-0.017890338193596565,0.048667185555607936,0.0,0.06298294239499304,0.0,0.05891924647936423,0.0,0.045490434241432544,0.0,0.04451699119067183,0.0
2026-01-09,-0.010710678721313087,-0.021743834747305252,-0.016082804395375606,-0.009231772640340844,-0.011441010248656418,0.04891686624963701,0.0,0.07684208015965804,0.0,0.06274190770807357,0.0,0.039966278040169514,0.0,0.043912900057448495,0.0
2026-01-10,-0.00455327040948154,-0.0036511668657592893,-0.0045331059825296435,-0.009046791921050935,-0.009095591286272603,0.054793380966348525,0.0,0.08056556417673115,0.0,0.07155423069202226,0.0,0.052703021898420944,0.0,0.05462265151726595,0.0
2026-01-11,0.007969765868303301,0.01157669685289398,0.011643676706493331,0.010666996934141327,0.011958822170973599,0.05030759051466067,0.0,0.07548598347628431,0.0,0.06667063857413955,0.0,0.044455474485899794,0.0,0.044032336451135995,0.0
2026-01-12,0.006844770147820149,0.008916031942347543,0.008459978965570589,0.006889296128169677,0.005839357393164883,0.024230795312830233,0.0,0.04727914895040343,0.0,0.03917035000053535,0.0,0.01828850553507268,0.0,0.01984139055647548,0.0
2026-01-13,-0.0081075181237357,-0.016274561572059216,-0.012716789969874794,-0.0077941956335327665,-0.008942525994678251,0.025396199333279756,0.0,0.06328357591334774,0.0,0.0485766426116758,0.0,0.02036082099713028,0.0,0.021609534620557612,0.0
2026-01-14,0.049079828662134214,0.06849018724411055,0.05935374212499649,0.04611142487277495,0.04706450964174861,-0.07749399515756296,1.0,-0.07671630181648392,1.0,-0.07247509006897049,1.0,-0.07814252763348377,1.0,-0.07993318041260704,1.0
2026-01-15,0.0081442881318806,0.015669589540764722,0.012794549030083861,0.007895476501271141,0.009133429514392017,-0.07650414431510762,1.0,-0.07674211640306489,1.0,-0.07321960600563676,1.0,-0.07895336522134817,1.0,-0.08252128407843225,1.0
2026-01-16,-0.010460998027284025,-0.007884696982640249,-0.012260143166666269,-0.014755928841603877,-0.012045101381879766,-0.07187268428040039,1.0,-0.07386479786320091,1.0,-0.06580659523665879,1.0,-0.0707040628972543,1.0,-0.07702489298894376,1.0
2026-01-17,0.0013232443072299874,7.231715131382453e-05,0.004279217001419042,0.0036899519372004938,0.0016141601735448496,-0.07406138506007286,1.0,-0.0717433397271287,1.0,-0.0690795289141457,1.0,-0.07649984411527211,1.0,-0.07988509529068984,1.0
2026-01-18,0.003483975416615437,0.006497116152447139,0.006760084588610624,0.00241944952162018,0.0013685071048436502,-0.07774376129305369,1.0,-0.07027716381796464,1.0,-0.07321592801578129,1.0,-0.0801041271276345,1.0,-0.07985748662636012,1.0
2026-01-19,-0.01923202505401029,-0.019290802583533346,-0.019040309608033608,-0.01927767282265744,-0.018351588501495635,-0.0917265123892656,1.0,-0.08588930883451038,1.0,-0.09077656953229905,1.0,-0.09816610477907917,1.0,-0.09622180844841638,1.0
2026-01-20,-0.006942114103286174,-0.0002701346091149025,-0.003310497358734348,-0.005721880171475167,-0.007174381930596117,-0.0604261263880269,1.0,-0.05479539165236043,1.0,-0.05826601767888504,1.0,-0.06811023146460192,1.0,-0.06570949968256187,1.0
2026-01-21,-0.05381036582870849,-0.07150969048572112,-0.06169799055564979,-0.052391923757839104,-0.05447820539141604,0.002912595284127399,0.0,0.03701988685297383,0.0,0.01679627703978595,0.0,-0.009365630905038723,0.0,-0.0029050554982847764,0.0
2026-01-22,0.009134138974335937,0.015643774954183762,0.012050033093417593,0.00708463891340674,0.0065453258485668004,0.0006021824551187853,0.0,0.023590009709312066,0.0,0.01070889121980671,0.0,-0.0062693737453626535,0.0,-0.0013226214335883418,0.0
2026-01-23,-0.0058295379925767995,-0.005007378442776265,-0.004847132397688302,-0.006506626517510004,-0.006548710292391266,-0.03663231204752797,0.0,-0.02200359016174524,0.0,-0.031162521497474425,0.0,-0.04111495943535856,0.0,-0.03736620443885833,0.0
2026-01-24,-0.000865456472442475,0.002193775287386042,0.0010062833239321248,-0.0021058292808173,-0.0012460421282012334,-0.058400908209778044,1.0,-0.052081378929202796,1.0,-0.05488296015614163,1.0,-0.06456796939868496,1.0,-0.06151954408855666,1.0
2026-01-25,-0.0001984008163653998,0.007963292061611187,0.0026236854869750355,-0.0011848334907422263,0.0013961157691733666,-0.11365427024695424,1.0,-0.12648848637680676,1.0,-0.11756063588554819,1.0,-0.1199257911350585,1.0,-0.12115641431439404,1.0
2026-01-26,-0.03321477615022221,-0.03490294760007907,-0.03660095112455137,-0.03733965047410212,-0.03471591032355189,-0.12438589220669545,1.0,-0.14139039994753203,1.0,-0.1287878718500994,1.0,-0.1333130344585301,1.0,-0.13420224849816456,1.0
2026-01-27,0.02435827189795255,0.030823782573035044,0.029200054494679654,0.024333993143002094,0.02333792683525838,-0.13564595231424945,1.0,-0.15175183781849066,1.0,-0.14110325710718402,1.0,-0.1444968551681319,1.0,-0.14075095708448318,1.0
2026-01-28,0.009528355843445798,0.020305588019613137,0.013364304163021217,0.006352676801724093,0.008326238792861066,-0.163412978750023,1.0,-0.19376439546676255,1.0,-0.169294985481819,1.0,-0.16205258965653752,1.0,-0.16162635749507914,1.0
2026-01-29,0.006823726145327324,0.0022138978105219914,0.0059626472734383516,0.010180896073082814,0.008127759913263232,-0.1880528751691577,1.0,-0.2201965209616989,1.0,-0.1968687739172632,1.0,-0.19306471066436298,1.0,-0.18835112483531274,1.0
2026-01-30,-0.04306403249522355,-0.05060097831383357,-0.04671854511496944,-0.041352212207505915,-0.04259229329766125,-0.2564547184708456,1.0,-0.29478602807743715,1.0,-0.26979441905861723,1.0,-0.26792378805240114,1.0,-0.25821868802147063,1.0
2026-01-31,-0.02263405263469255,-0.02788401348007151,-0.02271415533473508,-0.0255588392441437,-0.025399381777899566,-0.15723934945588217,1.0,-0.18694961274373117,1.0,-0.16548777280770377,1.0,-0.1641986602412257,1.0,-0.16509097062351302,1.0
2026-02-01,-0.05545176285354159,-0.06644381538599277,-0.060053990242431535,-0.05654265522711576,-0.05824075445666402,-0.08647066875760255,1.0,-0.09995212152161853,1.0,-0.08479484806412416,1.0,-0.08788219659280556,1.0,-0.08657846207691094,1.0
2026-02-02,-0.043946398109963425,-0.049804861170804356,-0.04782818708910258,-0.05072689379757371,-0.047761744507322394,-0.036761249504064425,0.0,-0.043120837435884886,0.0,-0.030820472486495415,0.0,-0.03505296791682875,0.0,-0.03604171205713587,0.0
2026-02-03,0.013098211790398549,0.02046234470207643,0.016884669237595046,0.013150172433400276,0.01678921824893975,-0.054246128041877076,1.0,-0.06731917062342026,1.0,-0.055839932563285476,1.0,-0.05729600869316199,1.0,-0.05846362897247105,1.0
2026-02-04,-0.01823867059232776,-0.021706969628658753,-0.014827424211613767,-0.011203057686681494,-0.0125491616177349,-0.04881528232081377,0.0,-0.06693078482894511,1.0,-0.05646247244806167,1.0,-0.05584653396545807,1.0,-0.054749473838702545,1.0
2026-02-05,-0.017816170273807386,-0.024218227684414343,-0.021611141162005895,-0.020831224934742643,-0.01859700742697035,-0.04647231570440456,0.0,-0.06642904797186158,1.0,-0.05356161828352708,1.0,-0.050603937172467514,0.0,-0.05007919124555253,0.0
2026-02-06,-0.11146587579691146,-0.1251904854295719,-0.11964419025632346,-0.1162112895955441,-0.11245985648381919,0.06210219711358221,0.0,0.05602039220998742,0.0,0.06311829403850046,0.0,0.0647047051167443,0.0,0.06175689987978391,0.0
2026-02-07,0.07658131638027091,0.07995240185363457,0.08159249091617844,0.07816628856703173,0.06772833562005809,0.015128858107959038,0.0,0.005811590383595976,0.0,0.00934263095697295,0.0,0.017061596305840088,0.0,0.02494188399875978,0.0
2026-02-08,0.015316917844738025,0.020553675836119823,0.020638934501148076,0.019773808421304367,0.020271754089938032,0.011630571053494297,0.0,-0.00637948700983154,0.0,-7.508909589063438e-05,0.0,0.011004375157044211,0.0,0.01657957261165707,0.0
2026-02-09,0.0057630211435747,0.007026422914929296,0.006146188488526131,0.0021023348784031197,0.0027750055124527,-0.01852570294368938,0.0,-0.04611315104915369,0.0,-0.035229837217932214,0.0,-0.01796239394171464,0.0,-0.012566229660766298,0.0
2026-02-10,-0.0043866667474141,-0.0037359884854589504,-0.008134790839195013,-0.009092868342932962,-0.005632698666395434,-0.014555227941929304,0.0,-0.04032731691969273,0.0,-0.028609511044986793,0.0,-0.012943358991197931,0.0,-0.009793425093767384,0.0
2026-02-11,-0.012807824871264452,-0.021318583834183613,-0.015449964096389955,-0.009753582958977587,-0.008835006483966384,-0.0012082334434435254,0.0,-0.019479269554764016,0.0,-0.010740150155720536,0.0,0.0031244644463858766,0.0,0.0038449756034877667,0.0
2026-02-12,-0.015473203657398186,-0.02371649082733082,-0.018710286997471307,-0.015588628141752086,-0.01392672483382035,-0.004055293837816897,0.0,-0.032599396165384,0.0,-0.018124216263941957,0.0,0.003416070730132219,0.0,-0.0031243210783442263,0.0
2026-02-13,-0.0028913629789246876,-0.0027410452477228796,-0.002964277934295932,-0.00090264730633229,-0.00062376535848275,0.0012443976110751514,0.0,-0.027325714509727747,0.0,-0.012490483087797537,0.0,0.006368358955523838,0.0,-0.00017060468620137739,0.0
2026-02-14,0.029607977374647737,0.029743600027243123,0.027816827834650955,0.030523179756127526,0.030913319739033968,-0.03440223326298175,0.0,-0.06617315611997478,1.0,-0.05064007910408072,0.0,-0.0332570672198758,0.0,-0.04226795600910646,0.0
2026-02-15,0.011818630790273286,0.00836259844269231,0.011221214448284488,0.013716587272508494,0.011909442702835317,-0.03953610564852261,0.0,-0.07001284526492846,1.0,-0.053090254812124475,1.0,-0.036066919852200244,0.0,-0.04429975300250989,0.0
2026-02-16,-0.024393252853608976,-0.03270724112439286,-0.029008559633515445,-0.026864434220355733,-0.026370796759970668,-0.027939422161074375,0.0,-0.03938270999286217,0.0,-0.034905417709381284,0.0,-0.027663138263352496,0.0,-0.03142261191909808,0.0
2026-02-17,-0.0004161917456540244,0.00204984564400202,-0.0015144646662495942,-0.004073833392416257,-0.0028598940993965166,-0.04634796626306556,0.0,-0.07360837886014843,1.0,-0.05633487605626178,1.0,-0.03701988215642077,0.0,-0.04379410254940892,0.0
2026-02-18,0.0005391696272213252,-0.0004705364692549014,0.0024193967928763014,0.006314240478606222,0.004803394213288767,-0.04660768966497035,0.0,-0.07339271801352498,1.0,-0.057572522858925244,1.0,-0.04300813940154543,0.0,-0.049050604692681195,0.0
2026-02-19,-0.018320264051771562,-0.03683661743795082,-0.026094353105692726,-0.015297021858005744,-0.020896021515652344,0.0249474524428372,0.0,0.027863223475126174,0.0,0.024535468309691097,0.0,0.023875104542952115,0.0,0.02223168686674779,0.0
2026-02-20,0.0024083284699673627,0.0025326364079333807,0.002669455241848485,0.002049640919059327,0.0023299510336601,0.02134223015755116,0.0,0.018584530383127847,0.0,0.020866608732466534,0.0,0.02215851432611594,0.0,0.0167469646686622,0.0
2026-02-21,-0.006038653499409163,-0.009103841583003907,-0.010332768181632227,-0.009102246419272108,-0.011184031583871117,0.004568073225709662,0.0,-0.004076445846787267,0.0,0.003999028269730288,0.0,0.006659658828119943,0.0,0.002916734110805671,0.0
2026-02-22,0.006684758404732424,0.004522909297738637,0.008771038740240732,0.010906734640184048,0.009877645709431884,0.0020691030269023164,0.0,-0.0011808592895578875,0.0,-0.0013953469100713486,0.0,-0.004199259032677686,0.0,-0.005535500797818144,0.0
2026-02-23,-0.012796569366160738,-0.0020771058523265883,-0.010823722530772253,-0.018460652631507986,-0.01349365567655885,0.005310350266537398,0.0,-0.006608712308310701,0.0,0.002198054621315228,0.0,0.006091236691160176,0.0,0.000655953030705877,0.0
2026-02-24,-0.018824735847645213,-0.032175823223284224,-0.022943923013130085,-0.013430577285484531,-0.015231384729707366,0.04703066171343629,0.0,0.05990672946142436,0.0,0.059151167101738,0.0,0.04221323623380925,0.0,0.03722798100343405,0.0
2026-02-25,0.00027944622531653716,-0.0002548756226314584,0.0011817499902128333,0.00032598323348156347,-0.0004531079299834998,0.02582220903697017,0.0,0.03498584375963476,0.0,0.03132733295786953,0.0,0.016426501186670658,0.0,0.014626734383974837,0.0
2026-02-26,0.05323487805603599,0.06441932405070033,0.056013638062923615,0.0515862220864918,0.05038627004377664,0.02399598490242267,0.0,0.028738580406272855,0.0,0.03678107642552832,0.0,0.015164624530574482,0.0,0.007544715684029757,0.0
2026-02-27,-0.0011968938153186755,-0.006746056684064947,-0.0009994043353760765,0.0003330507022231517,-0.0031547711644254843,0.030508572123030517,0.0,0.025676905830398413,0.0,0.04535707910256198,0.0,0.03295060068667305,0.0,0.02099117507782384,0.0
2026-02-28,-0.022812810431250663,-0.03176481781291902,-0.027200348644368474,-0.0246011019172681,-0.02501426214172765,0.03033308644287558,0.0,0.026391325355163274,0.0,0.0471450795421151,0.0,0.03439571960142957,0.0,0.02093432615428414,0.0
2026-03-01,0.004185788205925075,0.00741849585496801,0.0033766635604390947,4.781677938641305e-05,0.0014254108008080674,0.023759731256864532,0.0,0.019070720126707245,0.0,0.04172887022869019,0.0,0.029433640219452314,0.0,0.01527121121210008,0.0
2026-03-02,-0.009555322126525649,-0.0075049588710794,-0.007230320999385684,-0.00817015690767012,-0.007302201848034834,0.032688342643538225,0.0,0.022695046674122588,0.0,0.05030053836077023,0.0,0.041678649652184506,0.0,0.02492763210670198,0.0
2026-03-03,0.022895575599253676,0.034339618546450845,0.03400918946729269,0.022691422257164546,0.021340643243020815,0.03074871208121347,0.0,0.012203986865252533,0.0,0.04060329748132614,0.0,0.04083450013216347,0.0,0.02498987714534223,0.0
2026-03-04,-0.020929006451149576,-0.025175761324421064,-0.026642084153655633,-0.025460751813657038,-0.023054354549442716,0.057796350445086964,0.0,0.04721537156122829,0.0,0.07196146465517293,0.0,0.06790737688042778,0.0,0.05067172257712318,0.0
2026-03-05,0.05140865392148848,0.058172060697338435,0.0614673815305824,0.05032434543039563,0.043304251343831555,0.021830486505367952,0.0,0.003887907115909887,0.0,0.03135354663751233,0.0,0.038076192288222024,0.0,0.026538487153948506,0.0
2026-03-06,0.0053156934052891736,-0.009807731259939393,0.0075765983416575915,0.018119026858321712,0.010291688229368599,0.03170618434748129,0.0,0.028879614286882155,0.0,0.03859145758284519,0.0,0.03385108779494153,0.0,0.030451669119150343,0.0
2026-03-07,-0.0229882961114056,-0.031050398288154153,-0.025412348204815353,-0.023155983002511572,-0.025071111065267344,0.045202072583480385,0.0,0.053006572878826305,0.0,0.0535825280476083,0.0,0.045938246373162295,0.0,0.046316135436072395,0.0
2026-03-08,-0.002387566980085975,9.789062651198022e-05,-0.0020395457529858245,-0.004914262602590847,-0.0042377041413760004,0.055147253130332835,0.0,0.05670596876795575,0.0,0.06333928909003182,0.0,0.05836865447038786,0.0,0.054592673385253504,0.0
2026-03-09,-0.0006267107398519505,-0.0038806323236640658,0.0013413471326943565,0.004074852525062072,0.002354219046567067,0.07587195658326565,0.0,0.08376834125823032,0.0,0.0833192298441882,0.0,0.07482097018461635,0.0,0.07219656077427848,0.0
2026-03-10,0.020955945036928915,0.023848558737580794,0.024311948587848613,0.021847272737143514,0.021402888281661068,0.0831955437642743,0.0,0.10005686528332597,0.0,0.08998119694931828,0.0,0.0818431158937526,0.0,0.08006494297012781,0.0
2026-03-11,0.0061186319127239245,0.00983562337155469,0.004716083020191151,0.0016121249346072687,0.0026274908823382334,0.07336727698261913,0.0,0.08387748826338887,0.0,0.08244473001796349,0.0,0.07958243667172962,0.0,0.07538342678170415,0.0
2026-03-12,0.015442789981769461,0.014844596252020038,0.0208594635129218,0.020493160838189875,0.019171015920656884,0.02635140843498887,0.0,0.02234926572817833,0.0,0.02467011772195752,0.0,0.03279815977291674,0.0,0.02669862909338433,0.0
